kingdom,type,language,license,rightsHolder,datasetID,institutionCode,datasetName,basisOfRecord,occurrenceID,associatedReferences,recordedBy,individualCount,occurrenceStatus,eventDate,countryCode,locality,municipality,decimalLatitude,decimalLongitude,geodeticDatum,scientificName,taxonRank,nomenclaturalCode
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917437,Находище: . Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-04-29T00:00:00Z,BG,"Kap. Dimitrievo, Pazardzhik, Bulgaria",Капитан Димитриево,42.08618,24.3395,WGS84,Apodemus sp.,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917436,Находище: . Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-04-29T00:00:00Z,BG,"Kap. Dimitrievo, Pazardzhik, Bulgaria",Капитан Димитриево,42.11721,24.32071,WGS84,Apodemus sp.,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918555,Находище: . Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-04-29T00:00:00Z,BG,"Ognyanovo, Pazardzhik, Bulgaria",Огняново,42.13989,24.41041,WGS84,Crocidura suaveolens,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:916167,Находище: Бяга. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-04-29T00:00:00Z,BG,"Byaga, Pazardzhik, Bulgaria",Бяга,42.06972,24.35352,WGS84,Apodemus sp.,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918559,Находище: . Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-04-29T00:00:00Z,BG,"Ognyanovo, Pazardzhik, Bulgaria",Огняново,42.13986,24.41093,WGS84,Apodemus sp.,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917657,Находище: . Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-04-29T00:00:00Z,BG,"Kozarsko, Pazardzhik, Bulgaria",Козарско,42.0588,24.43549,WGS84,Micromys minutus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915544,Находище: . Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-04-29T00:00:00Z,BG,"Aleko Konstantinovo, Pazardzhik, Bulgaria",Алеко Константиново,42.14084,24.30044,WGS84,Microtus arvalis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:916170,Находище: Бяга. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-04-29T00:00:00Z,BG,"Byaga, Pazardzhik, Bulgaria",Бяга,42.06953,24.35392,WGS84,Crocidura suaveolens,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917284,Находище: Исперихово. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-04-29T00:00:00Z,BG,"Isperihovo, Pazardzhik, Bulgaria",Исперихово,42.09147,24.4298,WGS84,Microtus arvalis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:916536,Находище: . Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-04-30T00:00:00Z,BG,"Govedare, Pazardzhik, Bulgaria",Говедаре,42.14934,24.4887,WGS84,Neomys anomalus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917286,Находище: . Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-04-30T00:00:00Z,BG,"Isperihovo, Pazardzhik, Bulgaria",Исперихово,42.09218,24.44707,WGS84,Neomys anomalus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920171,Находище: Триводици. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-04-30T00:00:00Z,BG,"Hadzhievo, Pazardzhik, Bulgaria",Триводици,42.13283,24.45288,WGS84,Neomys anomalus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920172,Находище: . Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-04-30T00:00:00Z,BG,"Trivoditsi, Plovdiv, Bulgaria",Триводици,42.12555,24.47018,WGS84,Microtus arvalis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920174,Находище: Триводици. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-04-30T00:00:00Z,BG,"Hadzhievo, Pazardzhik, Bulgaria",Триводици,42.13283,24.45288,WGS84,Microtus arvalis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920175,Находище: Хаджиево. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-04-30T00:00:00Z,BG,"Hadzhievo, Pazardzhik, Bulgaria",Триводици,42.13717,24.45555,WGS84,Crocidura leucodon,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920173,Находище: Хаджиево. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-04-30T00:00:00Z,BG,"Hadzhievo, Pazardzhik, Bulgaria",Триводици,42.13717,24.45555,WGS84,Micromys minutus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920176,Находище: . Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-04-30T00:00:00Z,BG,"Hadzhievo, Pazardzhik, Bulgaria",Триводици,42.13674,24.45572,WGS84,Microtus arvalis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920146,Находище: Триводици. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-01T00:00:00Z,BG,"Hadzhievo, Pazardzhik, Bulgaria",Триводици,42.13291,24.45321,WGS84,Neomys anomalus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:969015,Находище: Тополовград. Датата е реална. Източник: Н. Недялков,Nedko Nedyalkov | BSPB NA,2,present,2011-05-23T00:00:00Z,BG,"Oreshnik, Haskovo, Bulgaria",Тополовград,42.10719,26.37439,WGS84,Spermophilus citellus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918551,Находище: Огняново. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-28T00:00:00Z,BG,"Ognyanovo, Pazardzhik, Bulgaria",Огняново,42.12616,24.42895,WGS84,Crocidura suaveolens,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917281,Находище: Исперихово. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-28T00:00:00Z,BG,"Isperihovo, Pazardzhik, Bulgaria",Исперихово,42.09147,24.4298,WGS84,Microtus arvalis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918554,Находище: Огняново. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-28T00:00:00Z,BG,"Ognyanovo, Pazardzhik, Bulgaria",Огняново,42.13778,24.42099,WGS84,Apodemus sp.,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917282,Находище: Исперихово. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-28T00:00:00Z,BG,"Isperihovo, Pazardzhik, Bulgaria",Исперихово,42.10612,24.43229,WGS84,Crocidura suaveolens,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920161,Находище: Триводици. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-28T00:00:00Z,BG,"Hadzhievo, Pazardzhik, Bulgaria",Триводици,42.13717,24.45555,WGS84,Mus sp.,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920164,Находище: Триводици. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-28T00:00:00Z,BG,"Hadzhievo, Pazardzhik, Bulgaria",Триводици,42.13283,24.45288,WGS84,Neomys anomalus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918552,Находище: Огняново. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-28T00:00:00Z,BG,"Ognyanovo, Pazardzhik, Bulgaria",Огняново,42.13986,24.41093,WGS84,Mus sp.,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917283,Находище: Исперихово. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-28T00:00:00Z,BG,"Isperihovo, Pazardzhik, Bulgaria",Исперихово,42.10566,24.43235,WGS84,Crocidura suaveolens,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918550,Находище: Огняново. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-28T00:00:00Z,BG,"Ognyanovo, Pazardzhik, Bulgaria",Огняново,42.1256,24.42915,WGS84,Microtus arvalis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920166,Находище: Триводици. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-28T00:00:00Z,BG,"Trivoditsi, Plovdiv, Bulgaria",Триводици,42.12582,24.47025,WGS84,Neomys anomalus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920170,Находище: Триводици. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-28T00:00:00Z,BG,"Hadzhievo, Pazardzhik, Bulgaria",Триводици,42.13291,24.45321,WGS84,Crocidura suaveolens,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920169,Находище: Триводици. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-28T00:00:00Z,BG,"Hadzhievo, Pazardzhik, Bulgaria",Триводици,42.13291,24.45321,WGS84,Arvicola terrestris,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920153,Находище: Триводици. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-28T00:00:00Z,BG,"Hadzhievo, Pazardzhik, Bulgaria",Триводици,42.13291,24.45321,WGS84,Micromys minutus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920154,Находище: Триводици. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-28T00:00:00Z,BG,"Hadzhievo, Pazardzhik, Bulgaria",Триводици,42.13291,24.45321,WGS84,Microtus arvalis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920159,Находище: Триводици. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-28T00:00:00Z,BG,"Trivoditsi, Plovdiv, Bulgaria",Триводици,42.12555,24.47018,WGS84,Microtus arvalis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920162,Находище: Триводици. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-28T00:00:00Z,BG,"Trivoditsi, Plovdiv, Bulgaria",Триводици,42.12582,24.47025,WGS84,Apodemus sp.,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:916534,Находище: Говедаре. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-28T00:00:00Z,BG,"Govedare, Pazardzhik, Bulgaria",Говедаре,42.14934,24.4887,WGS84,Neomys anomalus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:916535,Находище: Говедаре. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-28T00:00:00Z,BG,"Govedare, Pazardzhik, Bulgaria",Говедаре,42.14934,24.4887,WGS84,Microtus arvalis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920157,Находище: Триводици. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-28T00:00:00Z,BG,"Hadzhievo, Pazardzhik, Bulgaria",Триводици,42.13283,24.45288,WGS84,Microtus arvalis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920163,Находище: Триводици. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-28T00:00:00Z,BG,"Hadzhievo, Pazardzhik, Bulgaria",Триводици,42.13674,24.45572,WGS84,Microtus arvalis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920167,Находище: Триводици. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-28T00:00:00Z,BG,"Hadzhievo, Pazardzhik, Bulgaria",Триводици,42.13674,24.45572,WGS84,Neomys anomalus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920155,Находище: Триводици. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-28T00:00:00Z,BG,"Hadzhievo, Pazardzhik, Bulgaria",Триводици,42.13283,24.45288,WGS84,Crocidura suaveolens,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918553,Находище: Огняново. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-28T00:00:00Z,BG,"Ognyanovo, Pazardzhik, Bulgaria",Огняново,42.13986,24.41093,WGS84,Apodemus sp.,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920168,Находище: Триводици. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-28T00:00:00Z,BG,"Hadzhievo, Pazardzhik, Bulgaria",Триводици,42.13717,24.45555,WGS84,Microtus arvalis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920156,Находище: Триводици. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-28T00:00:00Z,BG,"Trivoditsi, Plovdiv, Bulgaria",Триводици,42.12582,24.47025,WGS84,Crocidura sp.,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920158,Находище: Триводици. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-28T00:00:00Z,BG,"Hadzhievo, Pazardzhik, Bulgaria",Триводици,42.13717,24.45555,WGS84,Neomys anomalus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920165,Находище: Триводици. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-28T00:00:00Z,BG,"Trivoditsi, Plovdiv, Bulgaria",Триводици,42.12555,24.47018,WGS84,Neomys anomalus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920160,Находище: Триводици. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-28T00:00:00Z,BG,"Hadzhievo, Pazardzhik, Bulgaria",Триводици,42.13717,24.45555,WGS84,Apodemus sp.,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919031,Находище: Радилово. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-29T00:00:00Z,BG,"Radilovo, Pazardzhik, Bulgaria",Радилово,42.09119,24.30219,WGS84,Apodemus sp.,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919498,Находище: Синитво. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-29T00:00:00Z,BG,"Miryantsi, Pazardzhik, Bulgaria",Синитово,42.15137,24.36093,WGS84,Microtus arvalis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917441,Находище: Бяга. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-29T00:00:00Z,BG,"Kap. Dimitrievo, Pazardzhik, Bulgaria",Капитан Димитриево,42.08016,24.34874,WGS84,Apodemus sp.,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917451,Находище: Капитан Димитриево. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-29T00:00:00Z,BG,"Kap. Dimitrievo, Pazardzhik, Bulgaria",Капитан Димитриево,42.12338,24.31556,WGS84,Microtus arvalis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917442,Находище: Бяга. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-29T00:00:00Z,BG,"Kap. Dimitrievo, Pazardzhik, Bulgaria",Капитан Димитриево,42.08016,24.34874,WGS84,Crocidura leucodon,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917454,Находище: Капитан Димитриево. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-29T00:00:00Z,BG,"Kap. Dimitrievo, Pazardzhik, Bulgaria",Капитан Димитриево,42.08769,24.33663,WGS84,Vulpes vulpes,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917444,Находище: . Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-29T00:00:00Z,BG,"Kap. Dimitrievo, Pazardzhik, Bulgaria",Капитан Димитриево,42.08618,24.3395,WGS84,Apodemus sp.,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917450,Находище: Капитан Димитриево. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-29T00:00:00Z,BG,"Kap. Dimitrievo, Pazardzhik, Bulgaria",Капитан Димитриево,42.12458,24.31232,WGS84,Apodemus sp.,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917448,Находище: Капитан Димитриево. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-29T00:00:00Z,BG,"Kap. Dimitrievo, Pazardzhik, Bulgaria",Капитан Димитриево,42.11721,24.32071,WGS84,Neomys anomalus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919496,Находище: Синитво. Източник: Недко Недялков,Nedko Nedyalkov | BSPB Недко Недялков,1,present,2011-05-29T00:00:00Z,BG,"Sinitovo, Pazardzhik, Bulgaria",Синитово,42.14057,24.39391,WGS84,Crocidura suaveolens,sp.,ICZN
