kingdom,type,language,license,rightsHolder,datasetID,institutionCode,datasetName,basisOfRecord,occurrenceID,recordedBy,individualCount,occurrenceStatus,eventDate,samplingProtocol,countryCode,locality,decimalLatitude,decimalLongitude,minimumElevationInMeters,maximumElevationInMeters,verbatimElevation,locationRemarks,geodeticDatum,previousIdentifications,taxonRank,nomenclaturalCode
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6789,Slaveya Stoicheva | NA | NA,1,present,2011-09-04,capturing,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Myotis capaccinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6790,Slaveya Stoicheva | NA | NA,1,present,2011-09-04,capturing,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Myotis capaccinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6791,Slaveya Stoicheva | NA | NA,1,present,2011-09-04,capturing,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6792,Slaveya Stoicheva | NA | NA,1,present,2011-09-04,capturing,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6793,Slaveya Stoicheva | NA | NA,1,present,2011-09-04,capturing,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Myotis myotis/blythii,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6794,Slaveya Stoicheva | NA | NA,1,present,2011-09-04,roost observation,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Myotis capaccinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6795,Slaveya Stoicheva | NA | NA,1,present,2011-09-04,roost observation,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Myotis capaccinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6796,Slaveya Stoicheva | NA | NA,6,present,2012-04-05,roost observation,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Myotis myotis/blythii,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6797,Slaveya Stoicheva | NA | NA,10,present,2012-04-05,roost observation,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Myotis capaccinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6798,Slaveya Stoicheva | NA | NA,190,present,2012-04-05,roost observation,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6799,Slaveya Stoicheva | NA | NA,30,present,2012-04-05,roost observation,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Myotis capaccinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6800,Slaveya Stoicheva | NA | NA,625,present,2012-04-05,roost observation,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6801,Slaveya Stoicheva | NA | NA,30,present,2012-04-05,roost observation,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Myotis capaccinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6802,Slaveya Stoicheva | NA | NA,90,present,2012-04-05,roost observation,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6803,Slaveya Stoicheva | NA | NA,50,present,2013-08-10,roost observation,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Myotis emarginatus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6804,Slaveya Stoicheva | NA | NA,250,present,2013-08-10,roost observation,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6805,Slaveya Stoicheva | NA | NA,4,present,2013-08-10,roost observation,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6806,Slaveya Stoicheva | NA | NA,18,present,2013-08-10,roost observation,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Myotis capaccinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6807,Slaveya Stoicheva | NA | NA,1,present,2013-08-10,roost observation,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Myotis myotis/blythii,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6808,Slaveya Stoicheva | NA | NA,130,present,2013-08-10,roost observation,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Myotis capaccinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6809,Slaveya Stoicheva | NA | NA,0,absent,2014-02-22,capturing,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Myotis bechsteinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6810,Slaveya Stoicheva | NA | NA,15,present,2014-02-22,roost observation,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6811,Slaveya Stoicheva | NA | NA,6,present,2014-02-22,roost observation,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Myotis myotis/blythii,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6812,Slaveya Stoicheva | NA | NA,30,present,2014-02-22,roost observation,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Myotis capaccinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6813,Slaveya Stoicheva | NA | NA,550,present,2014-02-22,roost observation,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6814,Slaveya Stoicheva | Stanimira Deleva | NA,12,present,2012-02-23,roost observation,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6815,Slaveya Stoicheva | Stanimira Deleva | NA,12,present,2012-02-23,roost observation,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Myotis myotis/blythii,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6816,Slaveya Stoicheva | Stanimira Deleva | NA,2,present,2012-02-23,roost observation,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6817,NA | NA | NA,400,present,2008-08-24,roost observation,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6818,NA | NA | NA,1,present,2008-08-24,roost observation,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6819,NA | NA | NA,200,present,2007-08-27,roost observation,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6820,NA | NA | NA,200,present,2007-08-27,roost observation,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6821,NA | NA | NA,1000,present,2006-09-30,roost observation,BG,Pavla (Ravnogorskata Peshtera),41.95824,24.38838,1322,1322,1322,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6822,NA | NA | NA,2,present,1999-09-02,roost observation,BG,"Pavlovo, in a house",42.66367,23.2673,0,0,0,building,WGS84,Hypsugo savii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6823,NA | NA | NA,2,present,2004-02-09,roost observation,BG,"Pavlovo, the Geoplanproject building (RIEW-Sofia),",42.66903,23.2669,0,0,0,building,WGS84,Vespertilio murinus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6824,NA | NA | NA,1,present,1995-06-01,roost observation,BG,Pech,43.45673,22.9101,426,426,426,cave,WGS84,Plecotus austriacus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6825,Boyan Petrov | Sofia Titorenkova | NA,150,present,2015-08-03,roost observation,BG,Pech,43.45675,22.91022,429,429,429,cave,WGS84,Rhinolophus euryale,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6826,Boyan Petrov | Sofia Titorenkova | NA,50,present,2015-08-03,roost observation,BG,Pech,43.45675,22.91022,429,429,429,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6827,Boyan Petrov | Vasil Karayonchev | NA,350,present,2011-09-05,roost observation,BG,Pech,43.45673,22.9101,426,426,426,cave,WGS84,Rhinolophus euryale,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6828,Boyan Petrov | Vasil Karayonchev | NA,1,present,2011-09-05,roost observation,BG,Pech,43.45673,22.9101,426,426,426,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6829,Boyan Petrov | NA | NA,3,present,2012-03-09,roost observation,BG,Pech,43.45675,22.91022,429,429,429,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6830,Boyan Petrov | NA | NA,5,present,2012-03-09,roost observation,BG,Pech,43.45675,22.91022,429,429,429,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6831,NA | NA | NA,1,present,2008-10-03,roost observation,BG,Pechinsko section,41.45608,24.97397,869,869,869, ,WGS84,Nyctalus noctula,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6832,NA | NA | NA,2,present,2008-10-03,roost observation,BG,Pechinsko section,41.45608,24.97397,869,869,869, ,WGS84,Vespertilio murinus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6833,Stoyan Goranov | Georgi Dashev | NA,1,present,2012-05-20,capturing,BG,Pepelivata Peshtera,43.1795,27.22418,161,161,161,cave,WGS84,Eptesicus serotinus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6834,Stoyan Goranov | Georgi Dashev | NA,1,present,2012-05-20,capturing,BG,Pepelivata Peshtera,43.1795,27.22418,161,161,161,cave,WGS84,Eptesicus serotinus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6835,Rumyana Metcheva | NA | NA,1,present,2012-04-20,roost observation,BG,Pepelyanka,42.49294,23.1949,996,996,996,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6836,Stoyan Goranov | Silvia Krosneva | NA,3,present,2015-09-20,capturing,BG,Perla 2,42.28695,27.75023,18,18,18,building,WGS84,Plecotus austriacus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6837,NA | NA | NA,50,present,2010-06-04,roost observation,BG,Perla 2,42.28736,27.74987,3,3,3,building,WGS84,Myotis blythii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6838,NA | NA | NA,900,present,2010-06-04,roost observation,BG,Perla 2,42.28736,27.74987,3,3,3,building,WGS84,Myotis emarginatus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6839,NA | NA | NA,700,present,2010-06-04,roost observation,BG,Perla 2,42.28736,27.74987,3,3,3,building,WGS84,Rhinolophus euryale,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6840,NA | NA | NA,150,present,2010-06-04,roost observation,BG,Perla 2,42.28736,27.74987,3,3,3,building,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6841,NA | NA | NA,70,present,2001-05-06,roost observation,BG,Perla 2,42.28736,27.74987,3,3,3,building,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6842,NA | NA | NA,80,present,2001-05-06,roost observation,BG,Perla 2,42.28736,27.74987,3,3,3,building,WGS84,Myotis emarginatus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6843,NA | NA | NA,30,present,2001-05-06,roost observation,BG,Perla 2,42.28736,27.74987,3,3,3,building,WGS84,Myotis myotis/blythii,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6844,NA | NA | NA,150,present,2001-05-06,roost observation,BG,Perla 2,42.28736,27.74987,3,3,3,building,WGS84,Rhinolophus euryale,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6845,NA | NA | NA,100,present,2001-05-06,roost observation,BG,Perla 2,42.28736,27.74987,3,3,3,building,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6846,NA | NA | NA,500,present,2006-08-09,roost observation,BG,Perla 2,42.28736,27.74987,3,3,3,building,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6847,NA | NA | NA,900,present,2006-08-09,roost observation,BG,Perla 2,42.28736,27.74987,3,3,3,building,WGS84,Myotis blythii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6848,NA | NA | NA,500,present,2006-08-09,roost observation,BG,Perla 2,42.28736,27.74987,3,3,3,building,WGS84,Rhinolophus euryale,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6849,NA | NA | NA,900,present,2006-08-09,roost observation,BG,Perla 2,42.28736,27.74987,3,3,3,building,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BUL:BAT:OBS:6850,NA | NA | NA,150,present,2001-09-12,roost observation,BG,Perla 2,42.28736,27.74987,3,3,3,building,WGS84,Miniopterus schreibersii,sp.,ICZN
