kingdom,scientificName,type,language,license,rightsHolder,datasetID,institutionCode,datasetName,basisOfRecord,occurrenceID,recordedBy,individualCount,occurrenceStatus,eventDate,samplingProtocol,countryCode,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,taxonRank,nomenclaturalCode
Animalia,Phoenicopterus roseus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:939,PPNEA,30,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Actitis hypoleucos,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:940,PPNEA,1,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Tringa nebularia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:941,PPNEA,1,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Calidris pugnax,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:942,PPNEA,21,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Motacilla flava,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:943,PPNEA,2,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Glareola pratincola,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:944,PPNEA,1,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Calidris ferruginea,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:945,PPNEA,95,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Recurvirostra avosetta,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:946,PPNEA,10,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Egretta garzetta,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:947,PPNEA,9,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Phoenicopterus roseus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:948,PPNEA,22,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Ardea cinerea,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:949,PPNEA,3,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Pelecanus crispus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:950,PPNEA,4,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Phoenicopterus roseus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:951,PPNEA,150,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Chroicocephalus genei,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:952,PPNEA,5,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Calidris minuta,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:953,PPNEA,1,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Calidris ferruginea,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:954,PPNEA,35,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Phoenicopterus roseus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:955,PPNEA,354,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Chroicocephalus genei,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:956,PPNEA,4,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Lanius senator,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:957,PPNEA,1,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Recurvirostra avosetta,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:958,PPNEA,5,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Platalea leucorodia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:959,PPNEA,1,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Phoenicopterus roseus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:960,PPNEA,50,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Actitis hypoleucos,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:961,PPNEA,2,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Sterna hirundo,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:962,PPNEA,1,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Charadrius alexandrinus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:963,PPNEA,2,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Calidris minuta,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:964,PPNEA,1,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Himantopus himantopus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:965,PPNEA,5,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Tringa nebularia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:966,PPNEA,2,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Tringa glareola,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:967,PPNEA,2,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Himantopus himantopus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:968,PPNEA,8,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Motacilla flava,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:969,PPNEA,2,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Recurvirostra avosetta,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:970,PPNEA,10,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Himantopus himantopus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:971,PPNEA,5,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Tringa nebularia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:972,PPNEA,1,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Calidris ferruginea,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:973,PPNEA,15,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Glareola pratincola,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:974,PPNEA,17,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Buteo buteo,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:975,PPNEA,1,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Cisticola juncidis,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:976,PPNEA,1,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Emberiza calandra,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:977,PPNEA,2,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Calandrella brachydactyla,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:978,PPNEA,1,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Hirundo rustica,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:979,PPNEA,20,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Delichon urbicum,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:980,PPNEA,10,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Cecropis daurica,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:981,PPNEA,3,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Calidris ferruginea,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:982,PPNEA,20,present,2023/04/21,casual observation,AL,40.556534,19.459768,WGS84,30,species,ICZN
Animalia,Circus pygargus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:983,PPNEA,1,present,2023/04/20,casual observation,AL,40.539188,19.37735,WGS84,30,species,ICZN
Animalia,Larus michahellis,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:984,PPNEA,1,present,2023/04/20,casual observation,AL,40.539188,19.37735,WGS84,30,species,ICZN
Animalia,Falco subbuteo,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:985,PPNEA,1,present,2023/04/20,casual observation,AL,40.539188,19.37735,WGS84,30,species,ICZN
Animalia,Saxicola rubetra,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:986,PPNEA,1,present,2023/04/20,casual observation,AL,40.539188,19.37735,WGS84,30,species,ICZN
Animalia,Falco vespertinus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:987,PPNEA,1,present,2023/04/20,casual observation,AL,40.539185,19.377319,WGS84,30,species,ICZN
Animalia,Curruca melanocephala,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:988,PPNEA,1,present,2023/04/20,casual observation,AL,40.539185,19.377319,WGS84,30,species,ICZN
Animalia,Larus michahellis,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:989,PPNEA,3,present,2023/04/20,casual observation,AL,40.539185,19.377306,WGS84,30,species,ICZN
Animalia,Falco tinnunculus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:990,PPNEA,1,present,2023/04/20,casual observation,AL,40.539185,19.377306,WGS84,30,species,ICZN
Animalia,Curruca melanocephala,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:991,PPNEA,1,present,2023/04/20,casual observation,AL,40.539185,19.377306,WGS84,30,species,ICZN
Animalia,Circus pygargus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:992,PPNEA,1,present,2023/04/20,casual observation,AL,40.539169,19.377314,WGS84,30,species,ICZN
Animalia,Thalasseus sandvicensis,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:993,PPNEA,1,present,2023/04/20,casual observation,AL,40.539169,19.377314,WGS84,30,species,ICZN
Animalia,Cecropis daurica,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:994,PPNEA,6,present,2023/04/20,casual observation,AL,40.539169,19.377314,WGS84,30,species,ICZN
Animalia,Thalasseus sandvicensis,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:995,PPNEA,2,present,2023/04/20,casual observation,AL,40.539169,19.377314,WGS84,30,species,ICZN
Animalia,Circus pygargus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:996,PPNEA,1,present,2023/04/20,casual observation,AL,40.539169,19.377314,WGS84,30,species,ICZN
Animalia,Circus pygargus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:997,PPNEA,2,present,2023/04/20,casual observation,AL,40.539169,19.377314,WGS84,30,species,ICZN
Animalia,Sterna hirundo,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:998,PPNEA,1,present,2023/04/20,casual observation,AL,40.539169,19.377314,WGS84,30,species,ICZN
Animalia,Merops apiaster,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:999,PPNEA,2,present,2023/04/20,casual observation,AL,40.539146,19.377289,WGS84,30,species,ICZN
Animalia,Falco tinnunculus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1000,PPNEA,1,present,2023/04/20,casual observation,AL,40.539146,19.377289,WGS84,30,species,ICZN
Animalia,Larus michahellis,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1001,PPNEA,5,present,2023/04/20,casual observation,AL,40.539146,19.377289,WGS84,30,species,ICZN
Animalia,Egretta garzetta,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1002,PPNEA,1,present,2023/04/20,casual observation,AL,40.539146,19.377289,WGS84,30,species,ICZN
Animalia,Sterna hirundo,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1003,PPNEA,3,present,2023/04/20,casual observation,AL,40.539146,19.377289,WGS84,30,species,ICZN
Animalia,Sterna hirundo,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1004,PPNEA,4,present,2023/04/20,casual observation,AL,40.539146,19.377289,WGS84,30,species,ICZN
Animalia,Calonectris diomedea,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1005,PPNEA,3,present,2023/04/20,casual observation,AL,40.539146,19.377289,WGS84,30,species,ICZN
Animalia,Corvus corax,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1006,PPNEA,2,present,2023/04/20,casual observation,AL,40.539146,19.377289,WGS84,30,species,ICZN
Animalia,Anas platyrhynchos,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1007,PPNEA,2,present,2023/04/20,casual observation,AL,40.539146,19.377289,WGS84,30,species,ICZN
Animalia,Egretta garzetta,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1008,PPNEA,5,present,2023/04/20,casual observation,AL,40.539146,19.377289,WGS84,30,species,ICZN
Animalia,Accipiter nisus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1009,PPNEA,1,present,2023/04/20,casual observation,AL,40.539146,19.377289,WGS84,30,species,ICZN
Animalia,Tachymarptis melba,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1010,PPNEA,10,present,2023/04/20,casual observation,AL,40.539146,19.377289,WGS84,30,species,ICZN
Animalia,Sterna hirundo,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1011,PPNEA,1,present,2023/04/20,casual observation,AL,40.539146,19.377289,WGS84,30,species,ICZN
Animalia,Larus michahellis,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1012,PPNEA,10,present,2023/04/20,casual observation,AL,40.539146,19.377289,WGS84,30,species,ICZN
Animalia,Calonectris diomedea,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1013,PPNEA,5,present,2023/04/20,casual observation,AL,40.539146,19.377289,WGS84,30,species,ICZN
Animalia,Zapornia pusilla,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1014,PPNEA,1,present,2023/04/19,casual observation,AL,40.507389,19.42354,WGS84,30,species,ICZN
Animalia,Falco tinnunculus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1015,PPNEA,1,present,2023/04/19,casual observation,AL,40.538177,19.377745,WGS84,30,species,ICZN
Animalia,Ardea cinerea,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1016,PPNEA,1,present,2023/04/19,casual observation,AL,40.538177,19.377745,WGS84,30,species,ICZN
Animalia,Motacilla alba,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1017,PPNEA,1,present,2023/04/19,casual observation,AL,40.538177,19.377745,WGS84,30,species,ICZN
Animalia,Curruca melanocephala,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1018,PPNEA,1,present,2023/04/19,casual observation,AL,40.538177,19.377745,WGS84,30,species,ICZN
Animalia,Chloris chloris,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1019,PPNEA,1,present,2023/04/19,casual observation,AL,40.539272,19.377237,WGS84,30,species,ICZN
Animalia,Larus michahellis,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1020,PPNEA,1,present,2023/04/19,casual observation,AL,40.539272,19.377237,WGS84,30,species,ICZN
Animalia,Larus michahellis,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1021,PPNEA,5,present,2023/04/19,casual observation,AL,40.539272,19.377237,WGS84,30,species,ICZN
Animalia,Corvus corax,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1022,PPNEA,2,present,2023/04/19,casual observation,AL,40.539188,19.377319,WGS84,30,species,ICZN
Animalia,Larus michahellis,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1023,PPNEA,1,present,2023/04/19,casual observation,AL,40.539188,19.377319,WGS84,30,species,ICZN
Animalia,Egretta garzetta,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1024,PPNEA,3,present,2023/04/19,casual observation,AL,40.539158,19.377302,WGS84,30,species,ICZN
Animalia,Ardea cinerea,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1025,PPNEA,1,present,2023/04/19,casual observation,AL,40.539158,19.377302,WGS84,30,species,ICZN
Animalia,Curruca melanocephala,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1026,PPNEA,1,present,2023/04/19,casual observation,AL,40.539158,19.377302,WGS84,30,species,ICZN
Animalia,Larus michahellis,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1027,PPNEA,2,present,2023/04/19,casual observation,AL,40.539177,19.377342,WGS84,30,species,ICZN
Animalia,Phalacrocorax carbo,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1028,PPNEA,1,present,2023/04/19,casual observation,AL,40.539177,19.377342,WGS84,30,species,ICZN
Animalia,Falco vespertinus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1029,PPNEA,2,present,2023/04/19,casual observation,AL,40.539177,19.377342,WGS84,30,species,ICZN
Animalia,Circus pygargus,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,PPNEA,placeholder,PPNEA,Casual Bird observations during fieldwork,HumanObservation,PPNEA:BIRDS:OBS:1030,PPNEA,1,present,2023/04/19,casual observation,AL,40.539177,19.377342,WGS84,30,species,ICZN
