date,time,scientific name,species type,species group,number,lat,lng
3/28/2023,8:38:00,Phalacrocorax carbo,Species,Birds,1,40.88308,20.924395
3/28/2023,8:37:00,Microcarbo pygmaeus,Species,Birds,4,40.88308,20.924395
3/28/2023,8:31:00,Ardea alba,Species,Birds,1,40.88308,20.924395
3/27/2023,8:51:00,Saxicola rubicola,Species,Birds,1,41.317562,19.816614
3/27/2023,8:51:00,Parus major,Species,Birds,1,41.317562,19.816614
3/27/2023,8:51:00,Linaria cannabina,Species,Birds,3,41.317562,19.816614
3/27/2023,8:50:00,Circus aeruginosus,Species,Birds,2,41.317562,19.816614
3/26/2023,14:53:00,Vanessa cardui,Species,Butterflies (Lepidoptera),1,41.317562,19.816614
3/26/2023,14:53:00,Vanessa atalanta,Species,Butterflies (Lepidoptera),1,41.317562,19.816614
3/26/2023,12:50:00,Poecile lugubris,Species,Birds,1,41.317562,19.816614
3/26/2023,12:50:00,Phoenicurus ochruros,Species,Birds,1,41.317562,19.816614
3/26/2023,12:36:00,Passer montanus,Species,Birds,1,41.317562,19.816614
3/26/2023,12:35:00,Motacilla alba,Species,Birds,2,41.317562,19.816614
3/26/2023,12:27:00,Garrulus glandarius,Species,Birds,1,41.317562,19.816614
3/26/2023,12:25:00,Buteo buteo,Species,Birds,1,41.317562,19.816614
3/26/2023,12:24:00,Linaria cannabina,Species,Birds,3,41.317562,19.816614
3/26/2023,12:20:00,Poecile lugubris,Species,Birds,1,41.317562,19.816614
3/26/2023,12:20:00,Lullula arborea,Species,Birds,1,41.317562,19.816614
3/26/2023,12:13:00,Parus major,Species,Birds,1,41.317562,19.816614
3/26/2023,12:12:00,Fringilla coelebs,Species,Birds,1,41.317562,19.816614
3/26/2023,12:09:00,Turdus merula,Species,Birds,1,41.317562,19.816614
3/26/2023,12:08:00,Emberiza calandra,Species,Birds,1,41.317562,19.816614
3/26/2023,12:08:00,Phylloscopus collybita,Species,Birds,1,41.317562,19.816614
3/26/2023,12:05:00,Emberiza cia,Species,Birds,2,41.317562,19.816614
3/26/2023,12:05:00,Chloris chloris,Species,Birds,2,41.317562,19.816614
3/26/2023,11:43:00,Upupa epops,Species,Birds,1,41.317562,19.816614
3/12/2023,8:32:00,Falco tinnunculus,Species,Birds,1,41.317562,19.816614
