kingdom,type,language,license,rightsHolder,datasetID,institutionCode,datasetName,basisOfRecord,occurrenceID,associatedReferences,recordedBy,individualCount,occurrenceStatus,EventRemarks,verbatimEventDate,countryCode,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,georeferenceRemarks,scientificName,taxonRank,nomenclaturalCode
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:52,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,46.1725896842,16.911672939,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:53,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.9144822831,15.96709996,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:54,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.8244895752,15.9655403588,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:55,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.5555084958,15.8327996373,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:56,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.5520601226,16.2170951223,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:57,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.6420495894,16.2190423992,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:58,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.4610079746,16.310583579,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:59,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.459061689,16.4709021062,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:60,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.4573433172,16.5987585288,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:61,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.5473195028,16.6013078672,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:62,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.7272672678,16.6064428866,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:63,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.3640296009,16.8189036049,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:64,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.451330086,16.9822518382,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:65,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.4466065723,17.2378411649,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:66,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.8936868225,17.3846398515,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:67,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.7059548929,17.7288749583,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:68,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.2641563622,17.3581246692,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:69,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.2586107076,17.6128038839,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:70,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.2556251736,17.7401147933,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:71,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.6098286594,18.0263120781,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:72,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.7019876851,18.1096867632,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:73,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.7918802867,18.105039816,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:74,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.8010059661,18.4906317797,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:75,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.8044371185,18.6522525728,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:76,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.8057034901,18.7146820503,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:77,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.8088310222,18.8763961756,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:78,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.8987747864,18.8729684961,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:79,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.8963033409,18.7441556692,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Belgrade : Natural History Museum,https://doi.org/10.15468/7cpnhn,Belgrade : Natural History Museum,"Small mammals of Yugoslavia, 1992",materialSample,NEDKO:SMoY:OBS:80,"Petrov, Boris M., et al. Mammals of Yugoslavia: insectivores and rodents. Belgrade: Natural history museum, 1992.",Belgrade : Natural History Museum,1,present,no eventDate of the occurrence was digitized, < 1992,YU,45.6211622404,18.4986721364,WGS84,7071,points are centroid of 10km UTM grid,Apodemus agrarius,species,ICZN
